City ID,city,Max Temp,Lat,Lng,Humidity,Cloudiness,Wind Speed,country,Date
189,siverek,23.47,37.755,39.3167,48,0,3.17,TR,1655104738
190,homer,14.47,59.6425,-151.5483,71,0,2.06,US,1655104739
191,zhangjiakou,23.77,40.81,114.8794,34,68,5.93,CN,1655104740
192,savannah bight,26.21,16.45,-85.85,86,100,10.26,HN,1655104741
193,pointe michel,27.61,15.25,-61.3833,74,9,6.04,DM,1655104741
194,vila franca do campo,16.78,37.7167,-25.4333,90,84,3.61,PT,1655104742
195,peleduy,22.68,59.6289,112.7406,27,100,0.97,RU,1655104743
196,morgan city,26.0,29.6994,-91.2068,100,0,1.54,US,1655104744
197,masallatah,23.48,32.6167,14.0,56,0,8.12,LY,1655104745
198,newport,15.52,51.5877,-2.9984,75,48,2.37,GB,1655104489
199,ardakan,34.78,32.31,54.0175,13,0,0.62,IR,1655104746
200,lagos,25.39,6.5833,3.75,91,100,1.12,NG,1655104400
201,omsukchan,9.72,62.5333,155.8,49,34,1.87,RU,1655104747
202,manta,21.88,-0.95,-80.7333,88,100,3.09,EC,1655104748
203,nemuro,8.91,43.3236,145.575,85,100,7.92,JP,1655104324
204,kidal,32.53,18.4411,1.4078,21,0,2.96,ML,1655104160
205,laguna de perlas,23.65,12.3429,-83.6712,95,100,1.29,NI,1655104750
206,kathu,30.94,7.9178,98.3332,99,100,3.16,TH,1655104751
207,kijang,21.85,35.2442,129.2139,75,100,8.29,KR,1655104751
208,sakiai,16.78,54.9547,23.0358,73,99,1.69,LT,1655104753
209,celestun,26.27,20.8667,-90.4,74,50,5.34,MX,1655104753
210,harper,25.3,4.375,-7.7169,75,96,3.34,LR,1655104396
211,irtyshskiy,11.84,58.3333,68.1333,95,100,3.06,RU,1655104755
212,turayf,23.14,31.6725,38.6637,60,0,5.14,SA,1655104756
213,melivoia,25.21,39.75,22.8,63,100,3.46,GR,1655104757
214,chapais,10.88,49.7834,-74.8492,98,93,1.76,CA,1655104665
215,karaj,31.29,35.8355,51.0103,19,0,5.14,IR,1655104568
216,san policarpo,29.57,12.1791,125.5072,69,46,3.35,PH,1655104758
217,narsaq,6.12,60.9167,-46.05,82,88,1.63,GL,1655104165
218,ust-omchug,13.78,61.15,149.6333,54,96,4.95,RU,1655104445
219,ostrovnoy,14.2,68.0531,39.5131,68,100,0.98,RU,1655104760
220,paamiut,1.49,61.994,-49.6678,80,100,12.9,GL,1655104401
221,butembo,21.27,0.15,29.2833,61,24,0.43,CD,1655104762
222,novoleushkovskaya,28.17,45.9956,39.9921,31,96,6.32,RU,1655104763
223,shizunai,13.81,42.3339,142.3669,88,100,3.08,JP,1655104763
224,ilulissat,-0.99,69.2167,-51.1,93,100,2.57,GL,1655104764
225,shubarshi,20.11,48.5872,57.1869,33,0,5.98,KZ,1655104370
226,keighley,13.66,53.8679,-1.9066,36,40,4.12,GB,1655104635
227,palana,4.15,59.1167,159.9667,92,100,1.8,RU,1655104768
228,adre,26.4,13.4667,22.2,57,98,2.67,TD,1655104768
229,pemangkat,27.79,1.1667,108.9667,74,100,2.09,ID,1655104769
230,kangaatsiaq,0.71,68.3065,-53.4641,70,100,9.66,GL,1655104770
231,fairbanks,16.23,64.8378,-147.7164,61,0,1.54,US,1655104502
232,havre-saint-pierre,10.6,50.2334,-63.5986,79,100,3.31,CA,1655104453
233,goderich,13.84,43.7501,-81.7165,93,0,1.54,CA,1655104503
234,polson,13.18,47.6936,-114.1632,71,100,2.12,US,1655104772
